short_name,long_name,Census Tract,2007-2011,2012-2016
hh_inc_med_adj,Median household income ($2017),36005035100,67356.0086872977,76428.2562982932
hh_inc_med_adj,Median household income ($2017),36005035600,91112.3942547574,65236.3969396085
hh_inc_med_adj,Median household income ($2017),36005035800,69404.7205289886,67758.8220150741
hh_inc_med_adj,Median household income ($2017),36005035900,26583.3911140894,25837.0144855998
hh_inc_med_adj,Median household income ($2017),36005036000,72817.0723161014,64644.0246805764
hh_inc_med_adj,Median household income ($2017),36005036100,15382.6824049928,21513.0028667439
hh_inc_med_adj,Median household income ($2017),36005036300,23902.7221275806,18485.888861466
hh_inc_med_adj,Median household income ($2017),36005036400,56739.5622441647,64997.8167182427
hh_inc_med_adj,Median household income ($2017),36005036501,32886.7029444772,21450.8088774135
hh_inc_med_adj,Median household income ($2017),36005036502,23796.4926246781,22537.6743303021
hh_inc_med_adj,Median household income ($2017),36005036700,24803.5049532129,24077.2304596283
hh_inc_med_adj,Median household income ($2017),36005036800,78834.2148733641,45152.8362538682
hh_inc_med_adj,Median household income ($2017),36005022901,27932.9393907588,29312.740872933
hh_inc_med_adj,Median household income ($2017),36005022902,25052.819092678,28286.0302621837
hh_inc_med_adj,Median household income ($2017),36005023000,37261.6241048289,38527.6470297876
hh_inc_med_adj,Median household income ($2017),36005023100,38371.614012708,26995.250090179
hh_inc_med_adj,Median household income ($2017),36005023200,48409.2180624743,52864.8909308374
hh_inc_med_adj,Median household income ($2017),36005023301,30834.739179228,23473.6428910447
hh_inc_med_adj,Median household income ($2017),36005023302,24458.8010560395,26213.237142369
hh_inc_med_adj,Median household income ($2017),36005023501,38205.7659112378,26360.0557401325
hh_inc_med_adj,Median household income ($2017),36005023502,21721.7653945212,21581.3142976478
hh_inc_med_adj,Median household income ($2017),36005023600,34958.1782510758,40087.5946310254
hh_inc_med_adj,Median household income ($2017),36005023702,13211.4814426081,32805.800011391
hh_inc_med_adj,Median household income ($2017),36005023703,33572.8588152657,30023.3836690525
hh_inc_med_adj,Median household income ($2017),36005023704,23179.711123132,22249.1350027528
hh_inc_med_adj,Median household income ($2017),36005023800,50194.5240959478,47393.8590169537
hh_inc_med_adj,Median household income ($2017),36005023900,24962.8492075667,20955.2961099615
hh_inc_med_adj,Median household income ($2017),36005024000,38616.5922540954,33476.6794372829
hh_inc_med_adj,Median household income ($2017),36005024100,28369.7811220824,25489.339889507
hh_inc_med_adj,Median household income ($2017),36005024300,29443.9998708209,20268.1035065404
hh_inc_med_adj,Median household income ($2017),36005024400,92928.0515747746,55439.3142596776
hh_inc_med_adj,Median household income ($2017),36005024501,29294.4113871418,22320.5051544435
hh_inc_med_adj,Median household income ($2017),36005024502,38408.4691463681,28937.5377897595
hh_inc_med_adj,Median household income ($2017),36005024600,69487.102592464,63666.2536024149
hh_inc_med_adj,Median household income ($2017),36005024700,54701.6901476679,42678.3311373949
hh_inc_med_adj,Median household income ($2017),36005024800,75878.2163589243,61599.5779241737
hh_inc_med_adj,Median household income ($2017),36005024900,,
hh_inc_med_adj,Median household income ($2017),36005025000,50900.1915080858,72963.7452205115
hh_inc_med_adj,Median household income ($2017),36005025100,33674.7524200906,26557.8530176751
hh_inc_med_adj,Median household income ($2017),36005025200,59129.7260594708,58046.3639435764
hh_inc_med_adj,Median household income ($2017),36005025300,30910.6173955869,30002.9921971408
hh_inc_med_adj,Median household income ($2017),36005025400,49118.1373981705,54069.0073472177
hh_inc_med_adj,Median household income ($2017),36005025500,28244.0400778304,26797.4528126365
hh_inc_med_adj,Median household income ($2017),36005025600,46408.2010996375,42170.5834867959
hh_inc_med_adj,Median household income ($2017),36005025700,35544.6084660784,30318.0404381752
hh_inc_med_adj,Median household income ($2017),36005026100,66474.7374030147,72344.8640479942
hh_inc_med_adj,Median household income ($2017),36005026300,27505.85343011,29186.313747081
hh_inc_med_adj,Median household income ($2017),36005026400,69944.5398396564,67874.0338313747
hh_inc_med_adj,Median household income ($2017),36005026500,27607.7470349349,29185.2941734855
hh_inc_med_adj,Median household income ($2017),36005026601,53976.5111941805,59262.7152431037
hh_inc_med_adj,Median household income ($2017),36005026602,48681.295666847,44331.0599358305
hh_inc_med_adj,Median household income ($2017),36005026701,35667.0975867721,27900.6314430543
hh_inc_med_adj,Median household income ($2017),36005026702,34696.9403918972,37094.1265544017
hh_inc_med_adj,Median household income ($2017),36005026900,30610.3564537095,37146.1248077763
hh_inc_med_adj,Median household income ($2017),36005027300,45753.4804899119,40137.5537372088
