,census_tract,median_income_07_to_11,median_income_12_to_16,median_rent_07_to_11,median_rent_12_to_16
775,36047118600,56967.196893241504,42527.434245249,1374.47969061594,1324.4261006587801
776,36047118800,25675.020466821097,40551.5006170144,1246.5706973251802,1239.80149222562
777,36047119000,28707.9811721393,32180.801397300296,1334.37263339765,1409.05070909194
778,36047119200,21292.5114848336,44568.62058360071,1280.1739074269901,1309.13249672508
779,36047119400,32350.1355573677,31780.1089742373,1206.4636401069001,1284.66273043115
780,36047119600,34094.2505591035,31509.9219714085,1208.63158914572,1133.7658382852699
781,36047119800,39903.2700086389,28136.1529436334,1172.86043000509,1476.3425664002402
782,36047120000,36227.5124133087,33136.141856359,1367.97584349946,1214.3121523361099
783,36047043700,36245.939980138704,44920.373474075896,1191.28799683511,1422.30516583449
784,36047043800,51036.772297531905,47155.2787955879,1338.7085314753099,1375.4047804378
785,36047043900,41066.3746679692,38765.207677557795,1230.31107953399,1337.6805574013301
786,36047044000,56869.6391864943,52600.8213695821,1395.07520648479,1477.36213999582
787,36047044100,39197.602596500896,53707.0587207867,1222.72325789809,1314.23036470298
788,36047044200,54634.4837274643,69427.863991039,1400.49507908186,
789,36047044300,48346.3475403483,59555.3328650352,1276.92198386875,1435.55962257703
790,36047044400,44519.9174868197,48514.370398496394,1260.66236607756,1248.97765458584
791,36047044500,43837.013539589396,48179.950259146,1307.27327041232,1376.42435403338
792,36047044600,48722.4866985847,51839.199893683704,1336.54058243648,1297.91718717369
793,36047044700,56921.669963426204,51219.2991475709,1204.29569106807,1451.8728001063198
794,36047044800,45997.3747567799,56841.2279536005,,1300.97590796044
795,36047044900,28506.3619115284,29312.740872932998,552.827004900734,772.836785449851
796,36047045000,44636.986734916296,46837.1718337668,,
797,36047045200,62243.984853745,75352.606154956,,
798,36047045300,49522.459893911604,63857.933438384,1608.61818680919,1749.5882900157599
799,36047045400,68030.2408383727,43023.9665862966,1224.8912069369198,1231.64490346098
800,36047045600,31369.1386172987,37506.0342870161,1212.96748722337,1315.24993829856
801,36047045800,55553.6941199267,69458.4511989065,,
802,36047046000,53280.5995527172,46799.4476107304,1113.24183143736,1276.50614166651
803,36047046201,30702.4942878596,33874.3131395592,1055.79118190846,1053.21952423443
804,36047046202,48163.1558465675,51909.550471778704,1593.44254353741,1556.88888045109
805,36047046400,45909.5728207074,53800.8594915801,1293.18160165995,
806,36047046800,54665.91898852731,42822.0910143717,1513.22842910083,
807,36047047000,56334.1557739042,49562.492054752904,,1381.5222220112803
808,36047047200,61109.063531919404,55325.1220169726,,
809,36047047400,54740.7132303668,53628.5515539271,1450.35790697487,1411.08985628311
810,36047047600,37619.3356962352,35626.9601503617,1234.64697761164,1208.19471076263
811,36047047700,79921.44131633549,89310.5686784501,1828.6650142500698,2387.84136084901
812,36047047800,37194.417684625296,33792.7472519127,1278.0059583881698,1331.56311582784
813,36047048000,53012.8578464221,31416.121200615096,1228.14313049516,1362.1503236952499
814,36047048100,69916.3565021516,75243.511780229,1299.6854487764301,1792.41038103013
815,36047048200,28299.322778320497,36979.9343116967,1165.27260836919,1235.7231978433
816,36047048400,44091.747551651504,36119.4141970269,1205.37966558748,1611.9458546124201
817,36047048500,64780.48522917191,97798.5188616559,2092.07082246748,2211.45512881362
818,36047048600,32519.235582396097,45926.692612913605,1225.9751814563301,1327.4848214455199
819,36047048800,34838.9410539404,53289.033546598796,1353.88417474709,1219.41002031401
820,36047048900,25550.3633970886,18891.679152507,476.94878854181,428.220910143717
821,36047049000,40501.623943354905,53343.0709471646,1215.1354362622,1476.3425664002402
822,36047049100,42519.9844985023,33125.9461204032,855.255895817018,921.694530404572
823,36047049200,56134.7044623322,47179.748561881795,1231.3950540534,1239.80149222562
824,36047049300,25869.0519057961,31882.066333795297,769.6219087833749,684.133882634367
825,36047049400,49320.8406333008,54037.400565754695,1175.0283790439098,1400.8941203273
826,36047049500,87116.8641762004,88840.5452508875,1514.31240362025,1684.33557989862
827,36047049600,58228.943233838494,65918.4916750517,1322.44891368411,1643.55263607541
828,36047049700,73651.7326960495,73760.0321986597,1843.84065752186,1892.328593397
829,36047049800,55021.462630894806,72938.2558806219,1281.25788194641,1471.24469842234
830,36047049900,60814.222462639,72432.5473772141,1090.47836652968,1733.27511248647
831,36047050000,57557.9630063217,77783.2696068194,1446.02200889721,
832,36047050100,65903.48283128401,80769.6006682741,1653.06114210514,1741.43170125112
833,36047050202,84961.9228316069,97149.05048127119,,
834,36047050300,72490.795985758,81008.1808896398,1700.75602095932,1918.83750688208
835,36047050400,80033.0906918351,84558.3361494504,1296.43352521819,1484.4991551648902
836,36047050500,23255.5893394909,31497.6870882615,923.54629054005,976.751504565907
837,36047050600,36699.0413292534,48932.3955726843,1177.19632808274,1504.89062707649
838,36047050700,21240.4807079017,32467.3015776584,1038.44758959785,1289.76059840905
839,36047050801,32433.6015953625,46344.7177871016,1251.99056992225,1290.7801720046302
840,36047050803,55154.7914967826,42274.5799935451,1177.19632808274,1238.78191863004
841,36047050804,48863.403386108395,51248.8667818427,1146.8450415391699,1202.07726918915
842,36047050900,31821.155991894,32269.5043001158,1266.08223867462,1274.46699447535
843,36047051001,38829.0512599004,50872.6441250736,1144.67709250034,1275.48656807093
844,36047051002,39799.2084547752,51472.15339927481,1139.25721990328,1263.25168492396
845,36047051100,24036.050993468398,34617.582290737206,978.828991030123,1000.20169726425
846,36047051200,48531.707183168,40966.4670704156,1134.92132182562,1315.24993829856
847,36047051300,68657.8620851129,69180.107607313,1554.4194608385299,1965.7378922787802
848,36047051400,44848.3617662019,46342.6786399104,1246.5706973251802,1383.5613692024401
849,36047051500,88544.4586182676,114651.05082300199,1594.5265180568201,2513.24891310539
850,36047051601,35207.4923905409,43046.3972053993,1171.7764554856699,1318.3086590853
851,36047051602,41929.2183854221,50286.3893076149,1188.03607327687,1314.23036470298
852,36047051700,97661.768301052,95012.024224935,1555.5034353579501,2379.68477208437
853,36047051800,63726.8619963023,61784.1207449737,1093.73029008792,1409.05070909194
854,36047051900,75679.8490218716,93978.1765990166,1770.1303902017603,2480.62255804682
855,36047052000,54640.9875745808,57026.7903479961,1196.7078694321801,1316.2695118941401
856,36047052300,34353.3204692433,43153.4524329353,936.553984773008,1237.76234503446
857,36047052500,17494.2647688097,27613.111689100697,586.430215002543,820.756744442124
858,36047052600,61958.899555139295,60813.486681981296,1255.24249348049,1509.98849505439
859,36047052700,38343.4306752033,39730.7438725723,962.569373238925,1214.3121523361099
860,36047052800,84516.4093041281,98133.9585746018,,
861,36047052900,35519.6770521319,32109.431245609703,1141.4251689421,1057.29781861675
862,36047053000,58602.914443035996,41760.7149013726,1280.1739074269901,1326.46524784994
863,36047053100,33536.003681605696,35105.958043020095,1585.8547219015197,1708.8053461925501
864,36047053200,58805.6176781663,63298.1875344104,1083.9745194132001,
865,36047053300,21378.1454718672,22222.626089267702,1122.9976021120801,1144.9811478366498
866,36047053400,37594.4042822887,26338.644694625298,1295.3495506987801,1237.76234503446
867,36047053500,23034.4585375306,21702.643555521798,1086.14246845203,1111.3352191825
868,36047053700,23373.742562106898,29108.8261538169,1028.69181892313,1305.05420234276
869,36047053800,39619.2686845526,31791.3242837887,1273.67006031051,1356.03288212177
870,36047053900,25330.3165696477,20190.6159132763,1197.79184395159,1044.0433618742
871,36047120200,56095.6813796333,40257.8634214873,1610.78613584802,1467.1664040400199
872,36047120800,35140.2859703372,36905.505439219305,1104.57003528205,1158.2356045792
873,36047121000,14313.883528851398,19144.533404210903,457.43724719237196,543.432726444288
874,36047121400,17526.7840043921,21701.6239819262,453.101349114719,507.747650598979
875,36047122000,45142.1188609629,45809.441649421904,1189.12004779628,1264.2712585195402
876,36047123700,31058.0379302271,31125.5427258747,1545.74766468323,1579.3194995538502
877,36047150200,96160.46359166471,107246.907371898,,
878,36047152200,84685.5093291565,86813.632942874,,
879,36047990100,,,,
880,36061000100,,,,
881,36061000201,22009.018642165698,21515.042013935,592.934062119022,640.292218024415
882,36061000202,26512.9327703276,33045.399806352405,541.987259706602,734.0929888178
883,36061000500,,,,
884,36061000600,22168.3628965194,19005.871395211998,591.850087599609,664.761984318341
885,36061000700,135631.227767058,122645.52738594699,,2998.5659446015998
886,36061000800,32971.252956991404,31738.3064568185,902.950774671199,996.1234028819321
887,36061000900,134464.871184169,161220.074801132,,3569.52715812655
888,36061001001,85933.1640010011,76663.77779887231,,
889,36061001002,18177.16871604,16786.2596776337,517.055845760098,407.829438232111
890,36061001200,52321.2821030365,52481.5312588992,793.4693482104649,931.890266360374
891,36061001300,124019.69271510301,126746.252387371,,2908.8434681905296
892,36061001401,94095.4921321826,77034.9025876635,,
893,36061001402,32035.7829467378,27498.9194463957,740.354596759218,1033.8476259184
894,36061001501,68211.2645831147,87098.0939760409,823.820634754035,2425.56558388548
895,36061011402,113720.85080615901,153901.57553205598,,
896,36061011500,84328.8817122696,97292.81035824811,1770.1303902017603,2454.11364456173
897,36061011600,73669.0762883602,75378.0954948455,1367.97584349946,1543.63442370854
898,36061011700,89089.6978015324,122274.40259715599,,2871.11924515406
899,36061011800,125259.759565312,136208.914927952,,2484.7008524291396
900,36061011900,13473.803276306102,13155.5581037723,563.6667500948661,545.471873635449
901,36061012000,165146.76995616,166615.658268942,,
902,36061012100,61530.729619971105,65561.6409165986,1348.46430215003,1504.89062707649
903,36061012200,180016.73241347,154308.38539669302,,
904,36061012400,106786.66580547199,113622.301065062,2016.19260610856,2276.7078389307603
905,36061012500,136349.902873429,155555.32390408698,,3479.80468171549
906,36061012600,104916.809759485,118377.592314848,2060.6355614045,1933.1115372202103
907,36061012700,70507.1226152318,73176.83610198769,1607.53421228978,1951.46386194065
908,36061012800,178517.595653122,164782.464944089,,
909,36061012900,94170.28637402211,112756.683082414,2050.87979072978,2464.3093805175304
910,36061013000,267922.730039803,195357.43792835,,
911,36061013100,119396.54138980599,94374.7907276973,,2693.7134395231
912,36061013200,80229.2900798489,87507.9625614641,1880.6957911819102,1961.6595978964604
913,36061013300,80282.4048313001,85662.5343534638,1864.43617339071,2219.61171757827
914,36061013400,110457.003528205,104164.736392459,1880.6957911819102,1908.6417709262803
915,36061023300,38240.453095859,51415.05727792231,1164.1886338497802,1331.56311582784
916,36061023400,44814.758556100096,33011.7538776982,1063.3790035443499,1174.54878210848
917,36061023501,41362.299711768996,36898.3684240503,1011.34822661252,1009.3778596244802
918,36061023502,25473.4012062103,33074.9674406242,944.1418064089,1213.2925787405302
919,36061023600,41712.4234815395,35935.8909498225,812.980889559903,891.107322537163
920,36061023700,37857.8100905061,42877.147988533,1156.60081221389,1203.0968427847301
921,36061023801,80332.2676591931,84023.0600117707,1963.0778546573101,2026.9123080135898
922,36061023802,110230.452853648,115976.49649725699,,2870.09967155848
923,36061023900,25337.9043912836,33867.1761243901,1069.8828506608302,1138.86370626317
924,36061024000,,,,
925,36061024100,47483.5038228954,48677.5021737892,1028.69181892313,1193.9206804245098
926,36061024200,23034.4585375306,19913.291895278402,564.750724614279,483.27788430505205
927,36061024301,29922.0326338821,49386.1058227175,1003.7604049766301,1195.9598276156698
928,36061024302,20292.0030034152,18704.0776109202,418.414164493497,487.35617868737296
929,36061024500,36703.3772273311,39071.079756231804,1010.2642520931099,1087.88502648416
930,36061024700,38391.125554057406,43675.474113872406,1064.46297806377,1209.21428435821
931,36061024900,33820.005005692,41490.5278985438,884.523207841174,965.536195014524
932,36061025100,41088.0541583575,31486.4717787102,856.339870336431,996.1234028819321
933,36061025300,36828.0342970636,48582.6818294003,1120.82965307325,1175.56835570406
934,36061025500,42338.9607537603,46749.488504546905,1389.6553338877302,1505.91020067207
935,36061025700,58870.6561493311,78335.8784956239,1086.14246845203,1655.78751922237
936,36061025900,57205.6712875124,56997.222713724295,1021.10399728724,1134.78541188085
937,36061026100,32858.519606972404,32585.572114745697,970.157194874817,1095.02204165322
938,36061026300,28838.058114468902,29190.392041463398,1109.98990787912,1264.2712585195402
939,36061026500,48191.339184072196,67513.1047785393,1253.07454444166,1350.93501414387
940,36061026700,40107.0572182885,37657.9507527576,1150.09696509741,1287.72145121789
941,36061026900,29618.5197684464,33720.357526626496,1005.9283540154499,1148.03986862339
942,36061027100,45719.8772798101,54895.8815332333,1205.37966558748,1359.09160290851
943,36061027300,76576.29594942639,76651.54291572531,1347.3803276306098,1656.8070928179502
944,36061027500,92288.5066083207,93319.5320562717,1612.95408488685,1704.72705181023
945,36061027700,29503.6184693886,26402.8778311469,1007.01232853487,1091.96332086648
946,36061027900,42268.5024099985,47303.116966947004,1176.11235356333,1352.97416133503
947,36061028100,88412.2137268991,103463.2697587,1685.5803776875302,1772.0189091185198
948,36061028300,41735.186946447204,52964.8091432043,1072.05079969966,1165.37261974826
949,36061028500,34160.3730047877,32793.5651282441,1090.47836652968,1122.5505287338901
950,36061028700,55083.2491785014,48406.2955973649,1262.83031511638,1403.95284111404
951,36061029100,37274.631799061804,31482.393484327797,1066.63092710259,1141.92242704991
952,36061029300,36931.0118764079,35366.9688834887,1054.70720738905,1221.44916750517
953,36061029500,64324.131956498895,67421.3431549371,1262.83031511638,1392.73753156266
954,36061029700,,,,
955,36061029900,27230.523902179102,25106.9997911644,599.437909235502,669.8598522962429
956,36061030300,56103.2692012692,59328.987526816396,1276.92198386875,1455.9510944886401
957,36061030700,67357.09266181709,73625.4484840431,1405.91495167893,1512.02764224555
958,36061030900,37238.8606399212,28216.6992576842,798.8892208075309,1025.69103715376
959,36061031100,,,,
960,36061003002,45456.4714715927,53506.202722457405,1003.7604049766301,1265.2908321151301
961,36061003100,146957.677520406,189470.41998747,,2881.31498110987
962,36061003200,59423.4831542318,68143.2012606079,1390.7393084071398,1796.48867541245
963,36061003300,178482.90846849998,211520.738139085,,3178.01089742373
964,36061003400,68798.77877263661,78766.1385529588,1699.6720464399,2087.06715015283
965,36061003601,42972.0018730976,49948.9104474778,807.561016962837,1286.7018776223101
966,36061003602,60231.0441711947,79300.3951170429,1751.7028233717401,1616.02414899474
967,36061003700,81900.77878878401,147838.17135914,1851.42847915775,2349.09756421696
968,36061003800,58930.2747478988,61633.2238528278,1533.8239449696803,1790.37123383897
969,36061003900,83682.8328986993,161751.272644429,1545.74766468323,1883.15243103677
970,36061004000,88307.06819851609,88984.3051278644,1775.5502627988299,2229.8074535340697
971,36061004100,30622.280173422998,78019.8106809941,1035.19566603961,1432.5009017902898
972,36061004200,128157.223455704,145289.23737019,,2489.7987204070396
973,36061004300,73112.9973599012,70720.6833102348,1590.19061997917,2227.7683063429104
974,36061004400,96034.72254741279,95839.91798454619,1853.5964281965803,1906.60262373512
975,36061004500,145129.012506156,143569.216714446,1208.63158914572,1183.7249444687
976,36061004700,95917.6532993162,122674.07544662301,1279.08993290758,2196.16152487992
977,36061004800,97818.94460636689,114702.02950278099,1859.0163007936399,1837.2716192356602
978,36061004900,100267.643045721,104160.658098077,2084.48300083159,2077.8909877926103
979,36061005000,118843.714384905,128502.977692556,2060.6355614045,2738.57467772863
980,36061005200,164779.302594079,174209.442408824,,2712.06576424354
981,36061005400,162715.415109116,132274.380422607,,
982,36061005501,108796.35456446401,154194.19315398802,1886.11566377897,2141.10455071858
983,36061005502,126012.037881785,114975.27522639699,,2394.97837601807
984,36061005600,130907.266811455,123885.32887817301,,1738.37298046437
985,36061005700,150928.276185017,141514.775919351,,3569.52715812655
986,36061005800,150401.46456858199,179062.612723786,,3118.87562888007
987,36061005900,103981.339749231,116215.07671862199,,
988,36061006000,109881.413058397,111303.790708712,1896.95540897311,2524.46422265677
989,36061006100,126251.596250575,117864.74679627099,,2740.6138249197897
990,36061006200,77082.5120499923,104879.45748296099,,2485.72042602472
991,36061006300,124616.9626753,122597.607426955,,2286.90357488656
992,36061006400,92244.0636530248,109138.2163917,1909.9631032060602,2407.21325916504
993,36061006500,77093.3517951865,103764.04396939599,1917.55092484196,2302.19717882027
994,36061006600,80628.1927029929,68935.4099443738,1416.75469687306,1405.9919883051998
995,36061006700,80979.40044728281,94884.5775254874,,2386.82178725343
996,36061006800,106831.10876076801,125803.14681145901,,2317.49078275397
997,36061006900,169879.402707918,213261.15026674,,3547.09653902379
998,36061007000,114796.15352941699,99954.9170163082,,2547.91441535512
999,36061007100,127970.779838365,130407.5411691,,2158.43730184345
1000,36061007200,99108.87428446859,104042.38756098901,,2393.95880242249
1001,36061007300,113662.31618211,98532.6118504737,1990.1772176426398,2062.5973838589002
1002,36061007400,145828.176071178,123589.652535455,,2893.54986425683
1003,36061007500,117045.400657199,129442.004974085,,2531.60123782583
1004,36047037000,60822.894258794295,62385.669166366104,,
1005,36047037100,46386.5216092492,51492.544871186394,1206.4636401069001,1333.602263019
1006,36047037300,31284.5886047845,30228.3179617641,837.9123035064059,1216.35129952727
1007,36047037401,58971.465779636506,46985.010005125994,1232.47902857281,1284.66273043115
1008,36047037402,33457.9575162079,32401.0292939457,953.8975770836189,1150.07901581455
1009,36047037500,41010.007992959705,45096.7597061113,1241.15082472812,1433.52047538587
1010,36047037700,55586.2133555091,41405.9032901107,1231.3950540534,1358.0720293129302
1011,36047037900,47943.109019126605,37744.6145083819,1269.3341622328599,1203.0968427847301
1012,36047038100,29247.8004828071,27793.5762155184,641.7129154926171,675.977293869724
1013,36047038200,26047.9077014993,18965.088451388798,539.819310667775,514.884665768041
1014,36047038300,46584.8889463018,67032.88561502099,1241.15082472812,1421.2855922389099
1015,36047038500,33569.6068917075,48728.4808535682,1031.94374248137,1218.39044671843
1016,36047038600,47617.916663302596,46447.6947202552,,
1017,36047038700,32334.9599140959,41261.123839538304,1085.05849393262,1236.74277143888
1018,36047038800,49118.1373981705,63685.6255007309,1142.50914346152,1310.15207032066
1019,36047038900,36834.5381441801,49566.570349135196,1029.77579344254,1426.38346021681
1020,36047039000,50359.288222898605,53272.7203690695,,
1021,36047039100,47192.998651692695,37680.3813718603,1034.1116915202,1225.52746188749
1022,36047039200,47368.602523837595,41521.1151064112,1191.28799683511,1474.3034192090802
1023,36047039300,54811.1715741286,51233.573177909006,1456.8617540913501,1303.0150551516
1024,36047039400,53607.95985758,53875.2883640575,1104.57003528205,1432.5009017902898
1025,36047039500,28423.979848052997,43624.4954340934,1267.16621319404,1262.2321113283801
1026,36047039600,43842.4334121864,46943.207487707194,,1316.2695118941401
1027,36047039700,37939.1081794621,37099.2244223796,1152.2649141362401,1348.8958669527099
1028,36047039800,38523.370445425804,54462.5627551117,1044.9514367143302,
1029,36047039900,43053.2999620536,35931.8126554402,945.2257809283141,1219.41002031401
1030,36047040000,43399.0878337464,49704.212784538606,1258.49441703873,1311.17164391624
1031,36047040100,34636.2378188101,45735.0127769445,1116.4937549956,1322.3869534676198
1032,36047040200,42363.8921677068,44685.8715470924,1059.0431054667,1229.60575626982
1033,36047040300,29593.5883544999,27347.0029806542,1330.03673532,1448.81407931958
1034,36047040400,40163.423893298,53352.247109524804,,1210.23385795379
1035,36047040500,47925.765426816,52981.1223207336,1036.27964055902,1392.73753156266
1036,36047040600,55300.044082384,37437.7228561122,1136.00529634504,1273.4474208797699
1037,36047040700,,,,
1038,36047040800,41434.9260045697,57872.0168587322,1197.79184395159,1312.19121751182
1039,36047040900,35400.4398549964,44841.8663072162,1280.1739074269901,1431.4813281947102
1040,36047041000,50759.2748205621,42603.9022649175,,
1041,36047041100,35064.4077539783,36083.729121181605,1138.17324538386,1086.86545288858
1042,36047041200,44090.6635771321,53102.4515786076,1215.1354362622,1219.41002031401
1043,36047041300,42729.1915807491,40504.600231617704,1230.31107953399,1310.15207032066
1044,36047041401,56350.4153916954,59899.948740341395,,1417.20729785659
1045,36047041402,48539.2950048039,39126.1367303932,1227.05915597575,1206.1555635714699
1046,36047041500,38178.666548252404,54488.0520950012,1323.5328882035199,1453.91194729748
1047,36047041600,50205.3638411419,45295.576557249406,,1327.4848214455199
1048,36081004001,59266.3068489169,57715.0025250128,1349.54827666944,1376.42435403338
1049,36081004002,67937.0190297031,85099.72972870349,1294.2655761793699,1400.8941203273
1050,36081004200,54707.110020265,51475.21212006151,1281.25788194641,1430.46175459913
1051,36081004300,15022.8028645476,28548.0606762478,497.544304410661,612.7637309437471
1052,36081004401,58185.584253062,55651.3855675583,1366.89186898005,1298.9367607692698
1053,36081004500,83174.44884909451,73653.9965447193,,
1054,36081004700,29282.4876674283,32797.6434226264,541.987259706602,695.34919218575
1055,36081005000,,,,
1056,36081005100,40225.2104409046,47499.894670894006,1234.64697761164,1455.9510944886401
1057,36081005200,52843.7578213937,55134.4617545991,1562.00728247443,1457.9902416798002
1058,36081005300,63925.2293333549,61680.124238224504,1360.38802186357,1496.7340383118499
1059,36081005400,61507.9661550634,64873.428739581905,,
1060,36081005500,54839.354911633396,60786.9777684962,1378.8155886936,1379.48307482012
1061,36081005700,51201.53642448269,62184.813168036795,1301.85339781526,1520.1842310101902
1062,36081005800,73301.6089262791,70896.0499686746,,
1063,36081005900,62698.1701773791,72827.1223587037,1455.7777795719298,1756.72530518482
1064,36081006100,56261.5294811035,60275.151823514905,1405.91495167893,1620.10244337706
1065,36081006201,60189.853139457,60798.193078047596,,
1066,36081006202,60576.8320428875,55612.6417709263,1393.99123196538,1508.9689214588097
1067,36081006300,50964.1460047312,66955.3980217569,1495.88483679022,1525.2820989881
1068,36081006501,59403.9716128824,60275.151823514905,1485.04509159609,1580.3390731494299
1069,36081006502,68996.0621351698,69042.4651719097,1443.85405985839,1651.70922484005
1070,36081006900,47247.1973776633,53594.9056252729,1586.9386964209302,1610.92628101684
1071,36081007100,47040.1582444554,73783.482391358,1503.47265842611,1761.82317316272
1072,36081007300,61157.842385293,63293.0896664325,1444.9380343778,1716.96193495719
1073,36081007500,47824.9557965105,74210.6837279061,1260.66236607756,1587.47608831849
1074,36081007700,70289.2437368298,75193.5526740455,1415.67072235364,1953.5030091318104
1075,36081007900,44036.4648511614,52029.8601560572,1472.0373973631301,1541.5952765173802
1076,36081008100,61252.1481684819,80291.4206519469,1608.61818680919,1862.76095912517
1077,36081008300,54479.4753711882,51328.3935222979,1426.51046754778,1367.2481916731501
1078,36081008500,44036.4648511614,43945.6611167012,1543.5797156444,1438.6183433637698
1079,36081008600,71563.99777165969,77497.7890000569,,
1080,36081008700,24262.601668025698,24110.876388282402,643.8808645314431,593.391832627722
1081,36081008800,80353.94714958139,82481.4647352534,,
1082,36081009100,72059.3741270316,62962.7478214645,1542.49574112499,1786.2929394566502
1083,36081009400,54398.177282232195,52647.7217549788,1323.5328882035199,1417.20729785659
1084,36081009500,62803.315705762194,69285.1236876578,1656.31306566338,1767.9406147362
1085,36081009600,58483.677245900595,84792.83807643379,,
1086,36081009700,70697.90213064861,79959.0396597877,1697.5040974010801,1787.3125130522303
1087,36081009800,58568.2272584148,47033.9495377138,1352.80020022768,1412.1094298786902
1088,36081009900,,,,
1089,36081010000,86880.5577309683,77579.3548877034,,
1090,36081010100,61128.575073268796,62693.5803922313,1400.49507908186,1603.7892658477801
1091,36081010200,56005.711494522,52734.385510603206,,
1092,36081010300,52310.4423578424,61436.4461488808,1438.43418726132,1499.79275909859
1093,36061017500,144631.468201746,134349.21268961302,1900.2073325313502,2119.6935052114
1094,36061017700,55200.318426598,81490.4392003493,962.569373238925,1108.27649839576
1095,36061017800,35968.4425031689,42929.1462419076,1094.8142646073402,1137.84413266759
1096,36061017900,81404.3184588928,83068.7391263076,1420.0066204313,1556.88888045109
1097,36061018000,25891.8153707038,33737.690277751404,628.705221259658,830.9524803979269
1098,36061018100,84209.6445151341,74626.6697549029,1062.29502902494,1189.8423860421801
1099,36061018200,30965.900096077003,19711.4163233535,611.361628949047,577.0786550984369
1100,36061018300,81819.480699828,123719.138382093,1771.21436472117,2037.1080439694001
1101,36061018400,28074.940052802,25724.861390086,702.415488579756,646.4096595978959
1102,36061018500,87703.2943912029,115230.16862529199,1462.2816266884101,2049.34292711636
1103,36061018600,21078.9685045092,30933.862889905602,472.61289046415703,581.156949480759
1104,36061018700,74297.7815096198,116048.886222543,1746.2829507746699,1797.5082490080301
1105,36061018800,34543.0160101406,33329.8608395193,863.927691972323,1033.8476259184
1106,36061018900,36293.634858992904,28881.4612420025,792.385373691052,795.267404552617
1107,36061019000,60126.982617331,61693.3786949671,910.5385963070911,804.44356691284
1108,36061019100,95872.1263695008,81395.6188559604,1694.25217384284,1700.6487574279001
1109,36061019200,17557.1352909357,16596.6189888558,476.94878854181,427.20133654813696
1110,36061019300,37437.2279769738,36431.4037172745,1145.76106701976,1377.44392762896
1111,36061019400,19391.2201777828,22160.4320999373,599.437909235502,639.272644428834
1112,36061019500,96048.81421616519,123283.780456781,1790.72590607061,2185.96578892412
1113,36061019600,16937.1018658313,21099.0559869383,513.803922201859,586.25481745866
1114,36061019701,116000.449220485,69424.8052702523,,3569.52715812655
1115,36061019702,61876.51749166389,52752.737835323605,1131.66939826738,1252.03637537258
1116,36061019800,76781.1671335955,77431.5167163442,1146.8450415391699,1329.5239686366801
1117,36061019900,62001.174561396394,80732.8960188332,1656.31306566338,1744.49042203786
1118,36061020000,69684.3859549972,67246.9960700928,1106.73798432088,1390.6983843715
1119,36061020101,62120.4117585319,85977.58259449809,1865.52014791012,1905.5830501395399
1120,36061020102,43510.737209246,65635.0502154804,1063.3790035443499,1236.74277143888
1121,36061020300,28623.4311596251,38573.5278415887,1554.4194608385299,1495.7144647162697
1122,36061020500,113817.32453838599,116501.57689898,1941.39836426905,2006.5208361019897
1123,36061020600,36294.7188335123,36495.636853796095,791.301399171639,1021.61274277144
1124,36061020701,33013.5279632485,71768.8049664914,1552.25151179971,1842.3694872135602
1125,36061020800,37724.4812246183,56453.78998728,869.3475645693891,1115.41351356482
1126,36081016600,59070.1074609031,55357.7483720312,1441.6861108195599,1304.03462874718
1127,36081016800,63424.43310538599,76042.8574791639,,
1128,36081016900,68485.5101365262,56407.9091754789,1283.42583098523,1574.22163157595
1129,36081017000,52753.7879362824,57619.1626070283,,
1130,36081017100,,,,
1131,36081017200,63412.509385672405,71843.2338389687,,
1132,36081017400,71237.7214413163,68473.5431055759,,
1133,36081017600,66316.4771231804,63774.328403546395,,
1134,36081017800,55166.7152164962,49743.9761547662,,
1135,36081017900,42433.266536949304,44954.01940273,1172.86043000509,1429.44218100355
1136,36081018000,47044.494142532996,65529.0145615401,,
1137,36081018101,44574.1162127904,46358.991817439695,1359.30404734416,1383.5613692024401
1138,36081010400,58080.4387246789,72750.6543390352,,
1139,36081010500,42373.6479383815,49896.912194103206,1231.3950540534,1500.81233269417
1140,36081010600,56141.2083094487,62140.971503426794,1326.78481176176,
1141,36081010701,,,,
1142,36081010800,56757.989810994804,54216.845518576905,1411.33482427599,1537.5169821350598
1143,36081011000,53521.241896026906,71504.7354052361,,1459.0098152753799
1144,36081011100,84685.5093291565,72180.7126991058,1539.2438175667498,1773.0384827141
1145,36081011200,48602.165526929806,46390.598598902696,1460.11367764959,1283.64315683557
1146,36081011300,62247.2367773032,63377.714274865706,1478.54124447961,1514.06678943671
1147,36081011400,65796.1693538621,39253.5834298407,1211.88351270396,1396.8158259449801
1148,36081011500,59087.4510532137,65455.605262658304,1479.6252189990198,1573.2020579803698
1149,36081011600,46881.8979646211,63439.90826419611,,
1150,36081011700,69710.40134346309,62969.8848366336,1492.63291323198,1578.29992595827
1151,36081011800,67686.6209157187,57055.3384086724,,1660.8853872002699
1152,36081011900,51601.523022146204,64424.8163575266,1314.86109204822,1604.80883944336
1153,36081012000,78303.06735885161,45031.5069959942,,
1154,36081012100,58021.90410063059,58299.2181952803,1677.9925560516401,1558.92802764225
1155,36081012200,47423.88522432769,63052.470297875596,1338.7085314753099,1292.81931919579
1156,36081012301,70869.1701047159,83782.4406432138,1472.0373973631301,1748.56871642018
1157,36081012400,62129.0835546872,58317.5705200008,1382.06751225183,1370.3069124598899
