short_name,long_name,Census Tract,2007-2011,2012-2016
rent_gross_med_adj,"Median rent, all ($2017)",36005009000,466.109043347678,446.573234864162
rent_gross_med_adj,"Median rent, all ($2017)",36005009200,1308.35724493174,1300.97590796044
rent_gross_med_adj,"Median rent, all ($2017)",36005009300,1005.92835401545,1179.64665008638
rent_gross_med_adj,"Median rent, all ($2017)",36005009600,1405.91495167893,1555.8693068555
rent_gross_med_adj,"Median rent, all ($2017)",36005009800,1199.95979299042,1413.12900347427
rent_gross_med_adj,"Median rent, all ($2017)",36005011000,1047.11938575315,1433.52047538587
rent_gross_med_adj,"Median rent, all ($2017)",36005011502,958.233475161272,1017.53444838912
rent_gross_med_adj,"Median rent, all ($2017)",36005011700,976.661041991297,1115.41351356482
rent_gross_med_adj,"Median rent, all ($2017)",36005011800,,
rent_gross_med_adj,"Median rent, all ($2017)",36005011900,1021.10399728724,959.418753441042
rent_gross_med_adj,"Median rent, all ($2017)",36005012101,1168.52453192743,1032.82805232282
rent_gross_med_adj,"Median rent, all ($2017)",36005012102,815.148838598729,504.688929812238
rent_gross_med_adj,"Median rent, all ($2017)",36005012300,759.866138108656,675.977293869724
rent_gross_med_adj,"Median rent, all ($2017)",36005012500,1117.57772951501,1110.31564558692
rent_gross_med_adj,"Median rent, all ($2017)",36005012701,578.842393366651,747.347445560344
rent_gross_med_adj,"Median rent, all ($2017)",36005012901,930.050137656529,960.438327036622
rent_gross_med_adj,"Median rent, all ($2017)",36005013000,,
rent_gross_med_adj,"Median rent, all ($2017)",36081012602,,
rent_gross_med_adj,"Median rent, all ($2017)",36081012800,1098.06618816558,
rent_gross_med_adj,"Median rent, all ($2017)",36081013000,1299.68544877643,1472.26427201792
rent_gross_med_adj,"Median rent, all ($2017)",36081013200,1422.17456947012,1424.34431302565
rent_gross_med_adj,"Median rent, all ($2017)",36081013400,1274.75403482993,1497.75361190743
rent_gross_med_adj,"Median rent, all ($2017)",36081013500,,
rent_gross_med_adj,"Median rent, all ($2017)",36081013600,1212.96748722337,1400.8941203273
rent_gross_med_adj,"Median rent, all ($2017)",36081013700,1293.18160165995,1883.15243103677
rent_gross_med_adj,"Median rent, all ($2017)",36081013800,1286.67775454347,1369.28733886431
rent_gross_med_adj,"Median rent, all ($2017)",36081014000,1406.99892619834,1563.00632202457
rent_gross_med_adj,"Median rent, all ($2017)",36081014100,1305.1053213735,1452.8923737019
rent_gross_med_adj,"Median rent, all ($2017)",36081014201,1359.30404734416,1431.48132819471
rent_gross_med_adj,"Median rent, all ($2017)",36081014202,1276.92198386875,
rent_gross_med_adj,"Median rent, all ($2017)",36081014300,1371.2277670577,1488.57744954721
rent_gross_med_adj,"Median rent, all ($2017)",36081014400,1297.51749973761,1453.91194729748
rent_gross_med_adj,"Median rent, all ($2017)",36081014500,1563.09125699384,1654.76794562679
rent_gross_med_adj,"Median rent, all ($2017)",36081014700,1440.60213630015,1533.43868775274
rent_gross_med_adj,"Median rent, all ($2017)",36081014800,,
rent_gross_med_adj,"Median rent, all ($2017)",36081014900,1324.61686272293,1583.39779393617
rent_gross_med_adj,"Median rent, all ($2017)",36081015000,,
